Source,Target,Type,Id,Label,Weight,1,2
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q5925802,Undirected,1147,,1,naturalist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q3089419,Undirected,1148,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q21519740,Undirected,1149,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q21513298,Undirected,1150,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q21388314,Undirected,1151,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q5925865,Undirected,1152,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q1461150,Undirected,1153,,1,forester,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q5925898,Undirected,1154,,1,university teacher,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q1681620,Undirected,1155,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q6148965,Undirected,1156,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q5854314,Undirected,1157,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q2007313,Undirected,1158,,1,television presenter,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q5926008,Undirected,1159,,1,researcher,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q3161692,Undirected,1160,,1,biologist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q55073805,Undirected,1161,,1,entomologist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q13402746,Undirected,1162,,1,biologist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q1452824,Undirected,1163,,1,university teacher,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q5926160,Undirected,1164,,1,chemist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q2370200,Undirected,1165,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q3170540,Undirected,1166,,1,zoologist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q2593213,Undirected,1167,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q61383,Undirected,1168,,1,zoologist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q5928718,Undirected,1169,,1,businessperson,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q3172827,Undirected,1170,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q781362,Undirected,1171,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q5928759,Undirected,1172,,1,botanical collector,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q3173667,Undirected,1173,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q3173773,Undirected,1174,,1,pharmacist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q5479976,Undirected,1175,,1,botanical collector,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q5928874,Undirected,1176,,1,military officer,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q21514383,Undirected,1177,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q3163695,Undirected,1178,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q1345319,Undirected,1179,,1,military personnel,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q82122,Undirected,1180,,1,naturalist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q2738811,Undirected,1181,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q36593064,Undirected,1182,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q2504111,Undirected,1183,,1,curator,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q4084961,Undirected,1184,,1,physician,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q5928562,Undirected,1185,,1,university teacher,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q2005076,Undirected,1186,,1,missionary,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q19002909,Undirected,1187,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q5928578,Undirected,1188,,1,photographer,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q3174008,Undirected,1189,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q21446934,Undirected,1190,,1,botanical collector,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q6178821,Undirected,1191,,1,university teacher,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q1687144,Undirected,1192,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q1360434,Undirected,1193,,1,university teacher,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q5929238,Undirected,1194,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q4332375,Undirected,1195,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q4430625,Undirected,1196,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q96269,Undirected,1197,,1,explorer,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q21511777,Undirected,1198,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q14928310,Undirected,1199,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q6206655,Undirected,1200,,1,author,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q6214875,Undirected,1201,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q5932836,Undirected,1202,,1,physician,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q6252228,Undirected,1203,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q10307747,Undirected,1204,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q21522573,Undirected,1205,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q2615068,Undirected,1206,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q21517175,Undirected,1207,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q1280756,Undirected,1208,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q21388478,Undirected,1209,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q6215583,Undirected,1210,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q2650527,Undirected,1211,,1,pedagogue,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q78737,Undirected,1212,,1,naturalist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q21341402,Undirected,1213,,1,architect,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q76697,Undirected,1214,,1,lepidopterist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q9012375,Undirected,1215,,1,pharmacist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q162688,Undirected,1216,,1,naturalist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q64999,Undirected,1217,,1,physician,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q2335171,Undirected,1218,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q63744,Undirected,1219,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q1674510,Undirected,1220,,1,university teacher,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q6215799,Undirected,1221,,1,botanical collector,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q67003,Undirected,1222,,1,pharmacist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q21515990,Undirected,1223,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q94913835,Undirected,1224,,1,physician,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q21505611,Undirected,1225,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q21517591,Undirected,1226,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q21339682,Undirected,1227,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q21388352,Undirected,1228,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q64256,Undirected,1229,,1,physician,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q1694365,Undirected,1230,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q77669,Undirected,1231,,1,physician,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q36591553,Undirected,1232,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q75765,Undirected,1233,,1,naturalist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q1176670,Undirected,1234,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q19274042,Undirected,1235,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q5932976,Undirected,1236,,1,pharmacist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q10307778,Undirected,1237,,1,pharmacist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q21391676,Undirected,1238,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q213570,Undirected,1239,,1,naturalist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q114078,Undirected,1240,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q38077867,Undirected,1241,,1,naturalist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q101052,Undirected,1242,,1,botanical collector,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q21342053,Undirected,1243,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q6216330,Undirected,1244,,1,lepidopterist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q6216549,Undirected,1245,,1,curator,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q21506609,Undirected,1246,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q969548,Undirected,1247,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q1399587,Undirected,1248,,1,pedagogue,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q75908,Undirected,1249,,1,curator,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q21339391,Undirected,1250,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q87900,Undirected,1251,,1,geographer,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q17011673,Undirected,1252,,1,pharmacist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q96745,Undirected,1253,,1,botanical collector,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q1786150,Undirected,1254,,1,forester,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q126423,Undirected,1255,,1,pharmacist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q18982718,Undirected,1256,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q105008,Undirected,1257,,1,university teacher,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q615605,Undirected,1258,,1,pharmacist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q21339171,Undirected,1259,,1,taxonomist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q5792927,Undirected,1260,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q957519,Undirected,1261,,1,writer,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q4257389,Undirected,1262,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q6223729,Undirected,1263,,1,artist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q4223546,Undirected,1264,,1,physician,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q1699596,Undirected,1265,,1,naturalist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q6226852,Undirected,1266,,1,lepidopterist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q16065577,Undirected,1267,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q368277,Undirected,1268,,1,military officer,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q20389757,Undirected,1269,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q4442805,Undirected,1270,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q18983396,Undirected,1271,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q6232235,Undirected,1272,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q11925800,Undirected,1273,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q713874,Undirected,1274,,1,physician,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q17064297,Undirected,1275,,1,gardener,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q19874593,Undirected,1276,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q5933270,Undirected,1277,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q15387,Undirected,1278,,1,physician,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q15727183,Undirected,1279,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q5933310,Undirected,1280,,1,conservator,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q21515534,Undirected,1281,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q5933321,Undirected,1282,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q1700493,Undirected,1283,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q6240752,Undirected,1284,,1,surgeon,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q5933352,Undirected,1285,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q5933356,Undirected,1286,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q4107602,Undirected,1287,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q1700717,Undirected,1288,,1,physician,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q9012388,Undirected,1289,,1,naturalist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q516820,Undirected,1290,,1,curator,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q21339335,Undirected,1291,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q3181981,Undirected,1292,,1,naturalist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q1701052,Undirected,1293,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q36589708,Undirected,1294,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q21505773,Undirected,1295,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q575253,Undirected,1296,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q18912018,Undirected,1297,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q1701169,Undirected,1298,,1,writer,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q2617258,Undirected,1299,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q5861359,Undirected,1300,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q6252798,Undirected,1301,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q5933549,Undirected,1302,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q5933560,Undirected,1303,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q4215243,Undirected,1304,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q5933595,Undirected,1305,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q21509152,Undirected,1306,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q5933632,Undirected,1307,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q302925,Undirected,1308,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q3065958,Undirected,1309,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q5933674,Undirected,1310,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q21390395,Undirected,1311,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q18984952,Undirected,1312,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q5933740,Undirected,1313,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q21506956,Undirected,1314,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q21392730,Undirected,1315,,1,malacologist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q74682,Undirected,1316,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q5640534,Undirected,1317,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q6279727,Undirected,1318,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q2502575,Undirected,1319,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q2883917,Undirected,1320,,1,writer,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q5936543,Undirected,1321,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q4368181,Undirected,1322,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q3184048,Undirected,1323,,1,university teacher,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q21337829,Undirected,1324,,1,teacher,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q5937087,Undirected,1325,,1,pharmacist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q21608885,Undirected,1326,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q950581,Undirected,1327,,1,naturalist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q3184495,Undirected,1328,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q18783417,Undirected,1329,,1,physician,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q5936975,Undirected,1330,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q13519090,Undirected,1331,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q513218,Undirected,1332,,1,botanical collector,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q2343795,Undirected,1333,,1,naturalist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q6282164,Undirected,1334,,1,missionary,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q157501,Undirected,1335,,1,writer,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q5936994,Undirected,1336,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q3090205,Undirected,1337,,1,naturalist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q3066356,Undirected,1338,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q21517546,Undirected,1339,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q78990,Undirected,1340,,1,physician,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q18418918,Undirected,1341,,1,physician,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q68637,Undirected,1342,,1,university teacher,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q3185077,Undirected,1343,,1,missionary,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q2583058,Undirected,1344,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q21515940,Undirected,1345,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q5937032,Undirected,1346,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q2564623,Undirected,1347,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q5937068,Undirected,1348,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q1336049,Undirected,1349,,1,writer,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q312959,Undirected,1350,,1,physician,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q78631,Undirected,1351,,1,photographer,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q15994570,Undirected,1352,,1,naturalist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q21610936,Undirected,1353,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q21611228,Undirected,1354,,1,naturalist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q21340162,Undirected,1355,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q21388163,Undirected,1356,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q20856036,Undirected,1357,,1,university teacher,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q124075,Undirected,1358,,1,biologist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q543250,Undirected,1359,,1,naturalist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q332058,Undirected,1360,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q731937,Undirected,1361,,1,poet,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q3088960,Undirected,1362,,1,pharmacist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q2495258,Undirected,1363,,1,physician,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q21607725,Undirected,1364,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q2716310,Undirected,1365,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q21518754,Undirected,1366,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q21522249,Undirected,1367,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q10311030,Undirected,1368,,1,archaeologist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q3113183,Undirected,1369,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q5946896,Undirected,1370,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q16301452,Undirected,1371,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q71520,Undirected,1372,,1,naturalist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q21606769,Undirected,1373,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q6455984,Undirected,1374,,1,pharmacist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q2597737,Undirected,1375,,1,physician,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q3188337,Undirected,1376,,1,politician,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q204735,Undirected,1377,,1,military personnel,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q21506572,Undirected,1378,,1,university teacher,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q3188854,Undirected,1379,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q783425,Undirected,1380,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q250148,Undirected,1381,,1,botanist,occupation
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q5954833,Undirected,1382,,1,botanist,occupation
