Source,Target,Type,Id,Label,Weight,1,2
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q347903,Undirected,0,,1,Royal Society,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q5972025,Undirected,1,,1,Royal Society of Arts and Sciences in Gothenburg,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q21609939,Undirected,2,,1,Botanischer Verein von Berlin und Brandenburg,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q405702,Undirected,3,,1,French Academy of Sciences,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q1922675,Undirected,4,,1,National Academy of Sciences,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q53623,Undirected,5,,1,German Academy of Sciences Leopoldina,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q2063155,Undirected,6,,1,American Academy of Arts and Sciences,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q68148,Undirected,7,,1,German Academy of Sciences Leopoldina,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q64246,Undirected,8,,1,German Academy of Sciences Leopoldina,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q5663851,Undirected,9,,1,German Academy of Sciences Leopoldina,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q344661,Undirected,10,,1,Société géologique de France,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q2368398,Undirected,11,,1,Academy of Sciences of the USSR,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q62855,Undirected,12,,1,Royal Swedish Academy of Sciences,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q65899,Undirected,13,,1,Saint Petersburg Academy of Sciences,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q75096,Undirected,14,,1,German Academy of Sciences Leopoldina,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q2643365,Undirected,15,,1,Natural History Commission for the Netherlands Indies,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q6694,Undirected,16,,1,Russian Academy of Sciences,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q519196,Undirected,17,,1,Corporation Livonia,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q16062728,Undirected,18,,1,"Académie des sciences, belles-lettres et arts de Rouen",organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q622276,Undirected,19,,1,Romanian Academy,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q75804,Undirected,20,,1,German Academy of Sciences Leopoldina,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q68949,Undirected,21,,1,American Academy of Arts and Sciences,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q160627,Undirected,22,,1,Royal Society,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q1340280,Undirected,23,,1,Académie Nationale de Médecine,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q962094,Undirected,24,,1,Sullivant Moss Society,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q448279,Undirected,25,,1,American Academy of Arts and Sciences,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q23788270,Undirected,26,,1,Alte Breslauer Burschenschaft der Raczeks,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q21611699,Undirected,27,,1,Société botanique de France,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q4753777,Undirected,28,,1,Royal Swedish Academy of Sciences,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q491270,Undirected,29,,1,Royal Danish Academy of Sciences and Letters,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q63760,Undirected,30,,1,German Academy of Sciences Leopoldina,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q5675461,Undirected,31,,1,Société botanique de France,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q2627241,Undirected,32,,1,Académie Nationale de Médecine,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q223963,Undirected,33,,1,Royal Society,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q84579,Undirected,34,,1,Polskie Towarzystwo Tatrzanskie,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q369737,Undirected,35,,1,German Academy of Sciences Leopoldina,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q19665251,Undirected,36,,1,Royal Geographical Society,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q2858458,Undirected,37,,1,Royal Swedish Academy of Sciences,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q2861363,Undirected,38,,1,Société Asiatique,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q348006,Undirected,39,,1,Russian Academy of Sciences,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q696087,Undirected,40,,1,German Academy of Sciences Leopoldina,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q96906,Undirected,41,,1,Schutztruppe of Cameroon,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q674391,Undirected,42,,1,Linnean Society of London,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q2865378,Undirected,43,,1,Linnean Society of London,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q347356,Undirected,44,,1,Royal Society,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q88867,Undirected,45,,1,Corps Austria Frankfurt am Main,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q766644,Undirected,46,,1,French Academy of Sciences,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q707961,Undirected,47,,1,Russian Academy of Sciences,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q123057,Undirected,48,,1,Royal Society,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q2897760,Undirected,49,,1,Linnean Society of London,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q71081,Undirected,50,,1,German Academy of Sciences Leopoldina,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q64899,Undirected,51,,1,German Academy of Sciences Leopoldina,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q16537579,Undirected,52,,1,Auckland Botanical Society,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q2909327,Undirected,53,,1,Polish Academy of Sciences,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q893705,Undirected,54,,1,Russian Academy of Sciences,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q6397749,Undirected,55,,1,Bulgarian Academy of Sciences,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q549729,Undirected,56,,1,Royal Society,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q728729,Undirected,57,,1,German Academy of Sciences Leopoldina,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q63426,Undirected,58,,1,German Academy of Sciences Leopoldina,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q719778,Undirected,59,,1,Royal Swedish Academy of Sciences,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q77131,Undirected,60,,1,Russian Academy of Sciences,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q8263441,Undirected,61,,1,German Academy of Sciences Leopoldina,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q64544,Undirected,62,,1,Royal Prussian Academy of Sciences,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q63040,Undirected,63,,1,Saxon Academy of Sciences and Humanities,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q121991,Undirected,64,,1,Zofingia,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q65685,Undirected,65,,1,German Academy of Sciences Leopoldina,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q99616,Undirected,66,,1,German Academy of Sciences Leopoldina,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q1043,Undirected,67,,1,Royal Society,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q76816,Undirected,68,,1,Royal Swedish Academy of Sciences,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q76353,Undirected,69,,1,Royal Swedish Academy of Sciences,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q39658,Undirected,70,,1,Royal Society,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q77074,Undirected,71,,1,French Academy of Sciences,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q942078,Undirected,72,,1,Royal Society,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q65302,Undirected,73,,1,Austrian Academy of Sciences,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q15376798,Undirected,74,,1,German Academy of Sciences Leopoldina,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q578933,Undirected,75,,1,Academy of Sciences of Turin,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q522467,Undirected,76,,1,Academy of Sciences of Turin,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q2328400,Undirected,77,,1,Spanish Royal Academy of Sciences,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q63165,Undirected,78,,1,Royal Netherlands Academy of Arts and Sciences,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q5763750,Undirected,79,,1,Reial Acadèmia de Farmàcia de Catalunya,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q2958381,Undirected,80,,1,Académie des sciences d'outre-mer,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q21390650,Undirected,81,,1,German Academy of Sciences Leopoldina,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q2659116,Undirected,82,,1,Royal Society,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q1064524,Undirected,83,,1,French Academy of Sciences,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q352284,Undirected,84,,1,Royal Geographical Society,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q116027,Undirected,85,,1,Royal Society,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q567756,Undirected,86,,1,American Academy of Arts and Sciences,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q21340735,Undirected,87,,1,Académie des sciences d'outre-mer,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q526673,Undirected,88,,1,Austrian Academy of Sciences,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q346451,Undirected,89,,1,Royal Swedish Academy of Sciences,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q66696,Undirected,90,,1,German Academy of Sciences Leopoldina,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q67166,Undirected,91,,1,Saxon Academy of Sciences and Humanities,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q64983,Undirected,92,,1,German Academy of Sciences Leopoldina,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q5109597,Undirected,93,,1,German Academy of Sciences Leopoldina,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q69662,Undirected,94,,1,German Academy of Sciences Leopoldina,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q76549,Undirected,95,,1,Russian Academy of Sciences,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q96737,Undirected,96,,1,German Academy of Sciences Leopoldina,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q890698,Undirected,97,,1,Esperanto Language Committee,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q1096785,Undirected,98,,1,French Academy of Sciences,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q5171231,Undirected,99,,1,Royal Netherlands Academy of Arts and Sciences,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q2941727,Undirected,100,,1,Royal Netherlands Academy of Arts and Sciences,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q5574480,Undirected,101,,1,Linnean Society of London,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q100876,Undirected,102,,1,American Academy of Arts and Sciences,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q66205,Undirected,103,,1,German Academy of Sciences Leopoldina,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q5239892,Undirected,104,,1,Royal Society of Edinburgh,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q530805,Undirected,105,,1,Royal Geographical Society,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q21505952,Undirected,106,,1,Botanischer Verein von Berlin und Brandenburg,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q5998154,Undirected,107,,1,Société botanique de France,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q680612,Undirected,108,,1,Academy of Sciences of Turin,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q35616,Undirected,109,,1,American Ornithological Society,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q3047432,Undirected,110,,1,Académie des sciences d'outre-mer,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q34430,Undirected,111,,1,Academy of Sciences of Turin,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q927667,Undirected,112,,1,French Academy of Sciences,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q4233315,Undirected,113,,1,Royal Society,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q115780,Undirected,114,,1,Academy of Sciences of Turin,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q77441,Undirected,115,,1,German Academy of Sciences Leopoldina,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q61501,Undirected,116,,1,Saxon Academy of Sciences and Humanities,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q69554,Undirected,117,,1,Russian Academy of Sciences,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q1293905,Undirected,118,,1,National Academy of Sciences,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q729926,Undirected,119,,1,Royal Netherlands Academy of Arts and Sciences,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q47120525,Undirected,120,,1,Silesian Botanical Exchange Club,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q1336647,Undirected,121,,1,Corps Borussia Breslau zu Köln und Aachen,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q6175606,Undirected,122,,1,Royal Swedish Academy of Engineering Sciences,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q3427707,Undirected,123,,1,French Academy of Sciences,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q21613423,Undirected,124,,1,German Academy of Sciences Leopoldina,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q21506426,Undirected,125,,1,Zoologisch-Botanische Gesellschaft,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q2037059,Undirected,126,,1,Norwegian Academy of Science and Letters,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q1276939,Undirected,127,,1,French Academy of Sciences,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q1356381,Undirected,128,,1,American Academy of Arts and Sciences,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q3057351,Undirected,129,,1,Pépinière-Corps,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q5354,Undirected,130,,1,American Association for the Advancement of Science,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q355888,Undirected,131,,1,Royal Swedish Academy of Sciences,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q8960669,Undirected,132,,1,Academia Sinica,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q106697,Undirected,133,,1,German Academy of Sciences Leopoldina,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q114416,Undirected,134,,1,German Academy of Sciences Leopoldina,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q64244,Undirected,135,,1,German Academy of Sciences Leopoldina,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q2460005,Undirected,136,,1,German Academy of Sciences Leopoldina,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q3068597,Undirected,137,,1,Académie Nationale de Médecine,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q2834461,Undirected,138,,1,Royal Society,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q951629,Undirected,139,,1,National Academy of Sciences,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q64294,Undirected,140,,1,German Academy of Sciences Leopoldina,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q708002,Undirected,141,,1,Royal Society,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q70854,Undirected,142,,1,Royal Prussian Academy of Sciences,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q21340915,Undirected,143,,1,Academy of Sciences of Turin,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q1435048,Undirected,144,,1,Academy of Sciences and Literature Mainz,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q353816,Undirected,145,,1,Royal Geographical Society,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q3573578,Undirected,146,,1,Spanish Royal Academy of Sciences,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q11698625,Undirected,147,,1,Towarzystwo Naukowe Krakowskie,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q1446766,Undirected,148,,1,Corps Marchia Brünn,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q62887,Undirected,149,,1,Russian Academy of Sciences,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q61546,Undirected,150,,1,German Academy of Sciences Leopoldina,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q78907,Undirected,151,,1,Bavarian Academy of Sciences and Humanities,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q98597,Undirected,152,,1,German Academy of Sciences Leopoldina,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q215842,Undirected,153,,1,Royal Netherlands Academy of Arts and Sciences,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q1450997,Undirected,154,,1,"Royal Academy of Science, Letters and Fine Arts of Belgium",organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q18986801,Undirected,155,,1,Royal Academy for Overseas Sciences,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q4994334,Undirected,156,,1,Royal Swedish Academy of Sciences,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q1335154,Undirected,157,,1,Royal Danish Academy of Sciences and Letters,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q74097,Undirected,158,,1,Berlin fraternity of the Märker,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q73618,Undirected,159,,1,German Academy of Sciences Leopoldina,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q88723,Undirected,160,,1,German Academy of Sciences Leopoldina,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q64109,Undirected,161,,1,Russian Academy of Sciences,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q95772,Undirected,162,,1,German Academy of Sciences Leopoldina,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q60592,Undirected,163,,1,German Academy of Sciences Leopoldina,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q96747,Undirected,164,,1,Deutsche Kakteen-Gesellschaft,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q1462269,Undirected,165,,1,Österreichische Geographische Gesellschaft,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q2586034,Undirected,166,,1,Academy of Sciences of Turin,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q78609,Undirected,167,,1,German Academy of Sciences Leopoldina,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q65118,Undirected,168,,1,German Academy of Sciences Leopoldina,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q2570210,Undirected,169,,1,Royal Swedish Academy of Sciences,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q64464,Undirected,170,,1,Royal Society,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q63126,Undirected,171,,1,Lincean Academy,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q102493,Undirected,172,,1,German Academy of Sciences Leopoldina,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q3047331,Undirected,173,,1,German Academy of Sciences Leopoldina,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q21517177,Undirected,174,,1,German Academy of Sciences Leopoldina,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q70825,Undirected,175,,1,Saxon Academy of Sciences and Humanities,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q75987,Undirected,176,,1,German Academy of Sciences Leopoldina,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q730292,Undirected,177,,1,German Academy of Sciences Leopoldina,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q2654973,Undirected,178,,1,Torrey Botanical Society,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q214946,Undirected,179,,1,National Academy of Sciences,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q5877823,Undirected,180,,1,Royal Society of Edinburgh,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q2656749,Undirected,181,,1,Royal Society,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q63209,Undirected,182,,1,Berlin Geographical Society,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q91909,Undirected,183,,1,Göttingen Academy of Sciences,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q2634689,Undirected,184,,1,"Académie des sciences, belles-lettres et arts de Lyon",organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q1361112,Undirected,185,,1,Academy of Sciences of Turin,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q2517998,Undirected,186,,1,Accademia Nazionale delle Scienze detta dei XL,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q588256,Undirected,187,,1,German Academy of Sciences Leopoldina,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q66704,Undirected,188,,1,German Academy of Sciences Leopoldina,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q68493,Undirected,189,,1,German Academy of Sciences Leopoldina,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q62656,Undirected,190,,1,Russian Academy of Sciences,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q726124,Undirected,191,,1,French Academy of Sciences,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q6090892,Undirected,192,,1,Royal Swedish Academy of Sciences,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q912007,Undirected,193,,1,Royal Swedish Academy of Sciences,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q62413,Undirected,194,,1,German Academy of Sciences Leopoldina,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q62625,Undirected,195,,1,German Academy of Sciences Leopoldina,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q1120552,Undirected,196,,1,Hungarian Academy of Sciences,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q278294,Undirected,197,,1,Hungarian Academy of Sciences,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q533348,Undirected,198,,1,Royal Swedish Academy of Sciences,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q18986874,Undirected,199,,1,ResearchGate,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q86620,Undirected,200,,1,German Academy of Sciences Leopoldina,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q1579326,Undirected,201,,1,Corps Borussia Tübingen,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q77892,Undirected,202,,1,Royal Swedish Academy of Sciences,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q5390970,Undirected,203,,1,Zoologisch-Botanische Gesellschaft,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q3127627,Undirected,204,,1,Torrey Botanical Society,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q4499088,Undirected,205,,1,American Academy of Arts and Sciences,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q58806,Undirected,206,,1,Royal Society,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q67102,Undirected,207,,1,German Academy of Sciences Leopoldina,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q215466,Undirected,208,,1,Royal Society,organization
Botanic Garden and Botanical Museum Berlin,http://www.wikidata.org/entity/Q4491255,Undirected,209,,1,German Academy of Sciences Leopoldina,organization
